location;time_of_measurement;counted_pedestrians;type;incidents
Planken (Mitte), Mannheim;2020-03-13 01:23:37 +0100;4;regular;""
Planken (Mitte), Mannheim;2020-03-13 01:29:14 +0100;7;regular;""
Planken (Mitte), Mannheim;2020-03-13 01:33:41 +0100;3;regular;""
Planken (Mitte), Mannheim;2020-03-13 01:34:04 +0100;2;regular;""
Planken (Mitte), Mannheim;2020-03-13 01:37:03 +0100;1;regular;""
Planken (Mitte), Mannheim;2020-03-13 01:38:19 +0100;2;regular;""
Planken (Mitte), Mannheim;2020-03-13 01:43:29 +0100;2;regular;""
Planken (Mitte), Mannheim;2020-03-13 01:44:08 +0100;4;regular;""
Planken (Mitte), Mannheim;2020-03-13 01:49:26 +0100;6;regular;""
Planken (Mitte), Mannheim;2020-03-13 01:53:35 +0100;14;regular;""
Planken (Mitte), Mannheim;2020-03-13 01:57:07 +0100;4;regular;""
Planken (Mitte), Mannheim;2020-03-13 01:59:39 +0100;4;regular;""
Planken (Mitte), Mannheim;2020-03-13 02:03:32 +0100;4;regular;""
Planken (Mitte), Mannheim;2020-03-13 02:08:13 +0100;1;regular;""
Planken (Mitte), Mannheim;2020-03-13 02:11:40 +0100;1;regular;""
Planken (Mitte), Mannheim;2020-03-13 02:14:03 +0100;1;regular;""
Planken (Mitte), Mannheim;2020-03-13 02:23:51 +0100;2;regular;""
Planken (Mitte), Mannheim;2020-03-13 02:27:19 +0100;2;regular;""
Planken (Mitte), Mannheim;2020-03-13 02:30:13 +0100;1;regular;""
Planken (Mitte), Mannheim;2020-03-13 02:37:23 +0100;6;regular;""
Planken (Mitte), Mannheim;2020-03-13 02:37:30 +0100;8;regular;""
Planken (Mitte), Mannheim;2020-03-13 02:42:46 +0100;4;regular;""
Planken (Mitte), Mannheim;2020-03-13 02:43:53 +0100;1;regular;""
Planken (Mitte), Mannheim;2020-03-13 02:45:04 +0100;2;regular;""
Planken (Mitte), Mannheim;2020-03-13 02:49:31 +0100;1;regular;""
Planken (Mitte), Mannheim;2020-03-13 02:51:31 +0100;1;regular;""
Planken (Mitte), Mannheim;2020-03-13 02:54:22 +0100;1;regular;""
Planken (Mitte), Mannheim;2020-03-13 02:57:06 +0100;4;regular;""
Planken (Mitte), Mannheim;2020-03-13 02:58:54 +0100;1;regular;""
Planken (Mitte), Mannheim;2020-03-13 03:01:51 +0100;2;regular;""
Planken (Mitte), Mannheim;2020-03-13 03:05:23 +0100;4;regular;""
Planken (Mitte), Mannheim;2020-03-13 03:12:08 +0100;11;regular;""
Planken (Mitte), Mannheim;2020-03-13 03:13:22 +0100;6;regular;""
Planken (Mitte), Mannheim;2020-03-13 03:18:16 +0100;11;regular;""
Planken (Mitte), Mannheim;2020-03-13 03:18:52 +0100;2;regular;""
Planken (Mitte), Mannheim;2020-03-13 03:22:06 +0100;1;regular;""
Planken (Mitte), Mannheim;2020-03-13 03:22:40 +0100;3;regular;""
Planken (Mitte), Mannheim;2020-03-13 03:30:13 +0100;1;regular;""
Planken (Mitte), Mannheim;2020-03-13 03:38:56 +0100;1;regular;""
Planken (Mitte), Mannheim;2020-03-13 03:39:30 +0100;5;regular;""
Planken (Mitte), Mannheim;2020-03-13 03:40:34 +0100;1;regular;""
Planken (Mitte), Mannheim;2020-03-13 03:40:58 +0100;4;regular;""
Planken (Mitte), Mannheim;2020-03-13 03:44:09 +0100;6;regular;""
Planken (Mitte), Mannheim;2020-03-13 03:46:58 +0100;4;regular;""
Planken (Mitte), Mannheim;2020-03-13 03:54:44 +0100;3;regular;""
Planken (Mitte), Mannheim;2020-03-13 03:56:55 +0100;3;regular;""
Planken (Mitte), Mannheim;2020-03-13 04:01:58 +0100;9;regular;""
Planken (Mitte), Mannheim;2020-03-13 04:06:16 +0100;1;regular;""
Planken (Mitte), Mannheim;2020-03-13 04:13:27 +0100;5;regular;""
Planken (Mitte), Mannheim;2020-03-13 04:17:03 +0100;3;regular;""
Planken (Mitte), Mannheim;2020-03-13 04:23:08 +0100;1;regular;""
Planken (Mitte), Mannheim;2020-03-13 04:26:31 +0100;2;regular;""
Planken (Mitte), Mannheim;2020-03-13 04:28:43 +0100;4;regular;""
Planken (Mitte), Mannheim;2020-03-13 04:30:27 +0100;2;regular;""
Planken (Mitte), Mannheim;2020-03-13 04:36:12 +0100;1;regular;""
Planken (Mitte), Mannheim;2020-03-13 04:39:37 +0100;2;regular;""
Planken (Mitte), Mannheim;2020-03-13 04:43:01 +0100;1;regular;""
Planken (Mitte), Mannheim;2020-03-13 04:43:03 +0100;1;regular;""
Planken (Mitte), Mannheim;2020-03-13 04:47:34 +0100;2;regular;""
Planken (Mitte), Mannheim;2020-03-13 04:53:51 +0100;1;regular;""
Planken (Mitte), Mannheim;2020-03-13 04:57:01 +0100;1;regular;""
Planken (Mitte), Mannheim;2020-03-13 05:11:08 +0100;3;regular;""
Planken (Mitte), Mannheim;2020-03-13 05:11:09 +0100;10;regular;""
Planken (Mitte), Mannheim;2020-03-13 05:16:38 +0100;1;regular;""
Planken (Mitte), Mannheim;2020-03-13 05:19:13 +0100;2;regular;""
Planken (Mitte), Mannheim;2020-03-13 05:21:48 +0100;1;regular;""
Planken (Mitte), Mannheim;2020-03-13 05:22:07 +0100;1;regular;""
Planken (Mitte), Mannheim;2020-03-13 05:29:12 +0100;11;regular;""
Planken (Mitte), Mannheim;2020-03-13 05:34:21 +0100;5;regular;""
Planken (Mitte), Mannheim;2020-03-13 05:35:38 +0100;1;regular;""
Planken (Mitte), Mannheim;2020-03-13 05:37:22 +0100;4;regular;""
Planken (Mitte), Mannheim;2020-03-13 05:40:23 +0100;1;regular;""
Planken (Mitte), Mannheim;2020-03-13 05:43:53 +0100;3;regular;""
Planken (Mitte), Mannheim;2020-03-13 05:49:09 +0100;6;regular;""
Planken (Mitte), Mannheim;2020-03-13 05:49:56 +0100;1;regular;""
Planken (Mitte), Mannheim;2020-03-13 05:53:33 +0100;3;regular;""
Planken (Mitte), Mannheim;2020-03-13 05:54:50 +0100;1;regular;""
Planken (Mitte), Mannheim;2020-03-13 05:59:12 +0100;7;regular;""
Planken (Mitte), Mannheim;2020-03-13 05:59:49 +0100;5;regular;""
Planken (Mitte), Mannheim;2020-03-13 06:02:33 +0100;1;regular;""
Planken (Mitte), Mannheim;2020-03-13 06:04:57 +0100;1;regular;""
Planken (Mitte), Mannheim;2020-03-13 06:08:08 +0100;2;regular;""
Planken (Mitte), Mannheim;2020-03-13 06:13:59 +0100;14;regular;""
Planken (Mitte), Mannheim;2020-03-13 06:14:49 +0100;5;regular;""
Planken (Mitte), Mannheim;2020-03-13 06:14:50 +0100;11;regular;""
Planken (Mitte), Mannheim;2020-03-13 06:15:08 +0100;2;regular;""
Planken (Mitte), Mannheim;2020-03-13 06:19:27 +0100;29;regular;""
Planken (Mitte), Mannheim;2020-03-13 06:19:54 +0100;14;regular;""
Planken (Mitte), Mannheim;2020-03-13 06:20:19 +0100;1;regular;""
Planken (Mitte), Mannheim;2020-03-13 06:22:34 +0100;9;regular;""
Planken (Mitte), Mannheim;2020-03-13 06:24:57 +0100;7;regular;""
Planken (Mitte), Mannheim;2020-03-13 06:26:37 +0100;3;regular;""
Planken (Mitte), Mannheim;2020-03-13 06:29:03 +0100;9;regular;""
Planken (Mitte), Mannheim;2020-03-13 06:34:25 +0100;8;regular;""
Planken (Mitte), Mannheim;2020-03-13 06:34:45 +0100;8;regular;""
Planken (Mitte), Mannheim;2020-03-13 06:39:00 +0100;2;regular;""
Planken (Mitte), Mannheim;2020-03-13 06:39:09 +0100;18;regular;""
Planken (Mitte), Mannheim;2020-03-13 06:41:01 +0100;1;regular;""
Planken (Mitte), Mannheim;2020-03-13 06:44:59 +0100;28;regular;""
Planken (Mitte), Mannheim;2020-03-13 06:47:32 +0100;4;regular;""
Planken (Mitte), Mannheim;2020-03-13 06:49:35 +0100;3;regular;""
Planken (Mitte), Mannheim;2020-03-13 06:53:24 +0100;1;regular;""
Planken (Mitte), Mannheim;2020-03-13 06:53:42 +0100;6;regular;""
Planken (Mitte), Mannheim;2020-03-13 06:59:56 +0100;16;regular;""
Planken (Mitte), Mannheim;2020-03-13 06:59:59 +0100;15;regular;""
Planken (Mitte), Mannheim;2020-03-13 07:04:08 +0100;3;regular;""
Planken (Mitte), Mannheim;2020-03-13 07:04:22 +0100;14;regular;""
Planken (Mitte), Mannheim;2020-03-13 07:05:58 +0100;2;regular;""
Planken (Mitte), Mannheim;2020-03-13 07:09:04 +0100;10;regular;""
Planken (Mitte), Mannheim;2020-03-13 07:10:24 +0100;1;regular;""
Planken (Mitte), Mannheim;2020-03-13 07:14:48 +0100;5;regular;""
Planken (Mitte), Mannheim;2020-03-13 07:14:57 +0100;31;regular;""
Planken (Mitte), Mannheim;2020-03-13 07:18:41 +0100;17;regular;""
Planken (Mitte), Mannheim;2020-03-13 07:19:49 +0100;6;regular;""
Planken (Mitte), Mannheim;2020-03-13 07:24:24 +0100;12;regular;""
Planken (Mitte), Mannheim;2020-03-13 07:24:49 +0100;10;regular;""
Planken (Mitte), Mannheim;2020-03-13 07:33:00 +0100;1;regular;""
Planken (Mitte), Mannheim;2020-03-13 07:34:34 +0100;19;regular;""
Planken (Mitte), Mannheim;2020-03-13 07:34:38 +0100;14;regular;""
Planken (Mitte), Mannheim;2020-03-13 07:38:45 +0100;22;regular;""
Planken (Mitte), Mannheim;2020-03-13 07:39:43 +0100;16;regular;""
Planken (Mitte), Mannheim;2020-03-13 07:44:20 +0100;34;regular;""
Planken (Mitte), Mannheim;2020-03-13 07:44:56 +0100;24;regular;""
Planken (Mitte), Mannheim;2020-03-13 07:49:51 +0100;14;regular;""
Planken (Mitte), Mannheim;2020-03-13 07:49:57 +0100;21;regular;""
Planken (Mitte), Mannheim;2020-03-13 07:54:38 +0100;26;regular;""
Planken (Mitte), Mannheim;2020-03-13 07:54:59 +0100;20;regular;""
Planken (Mitte), Mannheim;2020-03-13 07:58:13 +0100;2;regular;""
Planken (Mitte), Mannheim;2020-03-13 07:58:47 +0100;1;regular;""
Planken (Mitte), Mannheim;2020-03-13 07:59:37 +0100;60;regular;""
Planken (Mitte), Mannheim;2020-03-13 07:59:56 +0100;24;regular;""
Planken (Mitte), Mannheim;2020-03-13 08:04:49 +0100;23;regular;""
Planken (Mitte), Mannheim;2020-03-13 08:04:56 +0100;10;regular;""
Planken (Mitte), Mannheim;2020-03-13 08:09:03 +0100;3;regular;""
Planken (Mitte), Mannheim;2020-03-13 08:09:05 +0100;37;regular;""
Planken (Mitte), Mannheim;2020-03-13 08:09:42 +0100;1;regular;""
Planken (Mitte), Mannheim;2020-03-13 08:09:43 +0100;15;regular;""
Planken (Mitte), Mannheim;2020-03-13 08:13:21 +0100;1;regular;""
Planken (Mitte), Mannheim;2020-03-13 08:13:32 +0100;29;regular;""
Planken (Mitte), Mannheim;2020-03-13 08:14:11 +0100;10;regular;""
Planken (Mitte), Mannheim;2020-03-13 08:19:47 +0100;12;regular;""
Planken (Mitte), Mannheim;2020-03-13 08:19:50 +0100;14;regular;""
Planken (Mitte), Mannheim;2020-03-13 08:24:33 +0100;13;regular;""
Planken (Mitte), Mannheim;2020-03-13 08:24:54 +0100;28;regular;""
Planken (Mitte), Mannheim;2020-03-13 08:29:35 +0100;44;regular;""
Planken (Mitte), Mannheim;2020-03-13 08:34:44 +0100;21;regular;""
Planken (Mitte), Mannheim;2020-03-13 08:34:51 +0100;10;regular;""
Planken (Mitte), Mannheim;2020-03-13 08:39:49 +0100;31;regular;""
Planken (Mitte), Mannheim;2020-03-13 08:39:56 +0100;27;regular;""
Planken (Mitte), Mannheim;2020-03-13 08:44:41 +0100;20;regular;""
Planken (Mitte), Mannheim;2020-03-13 08:44:46 +0100;32;regular;""
Planken (Mitte), Mannheim;2020-03-13 08:47:13 +0100;1;regular;""
Planken (Mitte), Mannheim;2020-03-13 08:49:37 +0100;28;regular;""
Planken (Mitte), Mannheim;2020-03-13 08:49:56 +0100;45;regular;""
Planken (Mitte), Mannheim;2020-03-13 08:54:47 +0100;36;regular;""
Planken (Mitte), Mannheim;2020-03-13 08:54:57 +0100;46;regular;""
Planken (Mitte), Mannheim;2020-03-13 08:56:26 +0100;1;regular;""
Planken (Mitte), Mannheim;2020-03-13 08:59:44 +0100;25;regular;""
Planken (Mitte), Mannheim;2020-03-13 08:59:46 +0100;34;regular;""
Planken (Mitte), Mannheim;2020-03-13 09:01:22 +0100;1;regular;""
Planken (Mitte), Mannheim;2020-03-13 09:04:29 +0100;32;regular;""
Planken (Mitte), Mannheim;2020-03-13 09:04:42 +0100;38;regular;""
Planken (Mitte), Mannheim;2020-03-13 09:09:38 +0100;20;regular;""
Planken (Mitte), Mannheim;2020-03-13 09:09:49 +0100;33;regular;""
Planken (Mitte), Mannheim;2020-03-13 09:12:04 +0100;1;regular;""
Planken (Mitte), Mannheim;2020-03-13 09:14:57 +0100;89;regular;""
Planken (Mitte), Mannheim;2020-03-13 09:18:08 +0100;2;regular;""
Planken (Mitte), Mannheim;2020-03-13 09:19:46 +0100;53;regular;""
Planken (Mitte), Mannheim;2020-03-13 09:19:50 +0100;63;regular;""
Planken (Mitte), Mannheim;2020-03-13 09:24:32 +0100;24;regular;""
Planken (Mitte), Mannheim;2020-03-13 09:24:45 +0100;51;regular;""
Planken (Mitte), Mannheim;2020-03-13 09:26:48 +0100;1;regular;""
Planken (Mitte), Mannheim;2020-03-13 09:29:56 +0100;56;regular;""
Planken (Mitte), Mannheim;2020-03-13 09:29:59 +0100;44;regular;""
Planken (Mitte), Mannheim;2020-03-13 09:34:49 +0100;86;regular;""
Planken (Mitte), Mannheim;2020-03-13 09:34:58 +0100;57;regular;""
Planken (Mitte), Mannheim;2020-03-13 09:39:18 +0100;5;regular;""
Planken (Mitte), Mannheim;2020-03-13 09:39:23 +0100;23;regular;""
Planken (Mitte), Mannheim;2020-03-13 09:39:54 +0100;49;regular;""
Planken (Mitte), Mannheim;2020-03-13 09:44:20 +0100;5;regular;""
Planken (Mitte), Mannheim;2020-03-13 09:44:36 +0100;40;regular;""
Planken (Mitte), Mannheim;2020-03-13 09:44:59 +0100;66;regular;""
Planken (Mitte), Mannheim;2020-03-13 09:49:41 +0100;3;regular;""
Planken (Mitte), Mannheim;2020-03-13 09:49:51 +0100;35;regular;""
Planken (Mitte), Mannheim;2020-03-13 09:49:59 +0100;73;regular;""
Planken (Mitte), Mannheim;2020-03-13 09:53:33 +0100;2;regular;""
Planken (Mitte), Mannheim;2020-03-13 09:54:48 +0100;65;regular;""
Planken (Mitte), Mannheim;2020-03-13 09:54:56 +0100;77;regular;""
Planken (Mitte), Mannheim;2020-03-13 09:58:18 +0100;4;regular;""
Planken (Mitte), Mannheim;2020-03-13 09:59:52 +0100;46;regular;""
Planken (Mitte), Mannheim;2020-03-13 09:59:58 +0100;73;regular;""
Planken (Mitte), Mannheim;2020-03-13 10:03:07 +0100;2;regular;""
Planken (Mitte), Mannheim;2020-03-13 10:04:53 +0100;61;regular;""
Planken (Mitte), Mannheim;2020-03-13 10:04:56 +0100;84;regular;""
Planken (Mitte), Mannheim;2020-03-13 10:07:15 +0100;2;regular;""
Planken (Mitte), Mannheim;2020-03-13 10:09:51 +0100;46;regular;""
Planken (Mitte), Mannheim;2020-03-13 10:09:56 +0100;52;regular;""
Planken (Mitte), Mannheim;2020-03-13 10:14:54 +0100;69;regular;""
Planken (Mitte), Mannheim;2020-03-13 10:14:58 +0100;94;regular;""
Planken (Mitte), Mannheim;2020-03-13 10:15:56 +0100;1;regular;""
Planken (Mitte), Mannheim;2020-03-13 10:19:53 +0100;85;regular;""
Planken (Mitte), Mannheim;2020-03-13 10:19:57 +0100;66;regular;""
Planken (Mitte), Mannheim;2020-03-13 10:20:04 +0100;1;regular;""
Planken (Mitte), Mannheim;2020-03-13 10:21:46 +0100;1;regular;""
Planken (Mitte), Mannheim;2020-03-13 10:24:51 +0100;96;regular;""
Planken (Mitte), Mannheim;2020-03-13 10:24:58 +0100;82;regular;""
Planken (Mitte), Mannheim;2020-03-13 10:25:20 +0100;1;regular;""
Planken (Mitte), Mannheim;2020-03-13 10:29:08 +0100;2;regular;""
Planken (Mitte), Mannheim;2020-03-13 10:29:55 +0100;81;regular;""
Planken (Mitte), Mannheim;2020-03-13 10:29:59 +0100;77;regular;""
Planken (Mitte), Mannheim;2020-03-13 10:30:11 +0100;1;regular;""
Planken (Mitte), Mannheim;2020-03-13 10:34:52 +0100;2;regular;""
Planken (Mitte), Mannheim;2020-03-13 10:34:56 +0100;72;regular;""
Planken (Mitte), Mannheim;2020-03-13 10:34:58 +0100;76;regular;""
Planken (Mitte), Mannheim;2020-03-13 10:38:23 +0100;2;regular;""
Planken (Mitte), Mannheim;2020-03-13 10:39:59 +0100;125;regular;""
Planken (Mitte), Mannheim;2020-03-13 10:44:09 +0100;1;regular;""
Planken (Mitte), Mannheim;2020-03-13 10:44:58 +0100;74;regular;""
Planken (Mitte), Mannheim;2020-03-13 10:44:59 +0100;92;regular;""
Planken (Mitte), Mannheim;2020-03-13 10:49:24 +0100;1;regular;""
Planken (Mitte), Mannheim;2020-03-13 10:49:54 +0100;86;regular;""
Planken (Mitte), Mannheim;2020-03-13 10:49:57 +0100;42;regular;""
Planken (Mitte), Mannheim;2020-03-13 10:50:31 +0100;2;regular;""
Planken (Mitte), Mannheim;2020-03-13 10:52:25 +0100;1;regular;""
Planken (Mitte), Mannheim;2020-03-13 10:54:57 +0100;50;regular;""
Planken (Mitte), Mannheim;2020-03-13 10:54:59 +0100;99;regular;""
Planken (Mitte), Mannheim;2020-03-13 10:58:52 +0100;3;regular;""
Planken (Mitte), Mannheim;2020-03-13 10:59:51 +0100;98;regular;""
Planken (Mitte), Mannheim;2020-03-13 10:59:52 +0100;75;regular;""
Planken (Mitte), Mannheim;2020-03-13 11:02:33 +0100;3;regular;""
Planken (Mitte), Mannheim;2020-03-13 11:04:52 +0100;31;regular;""
Planken (Mitte), Mannheim;2020-03-13 11:04:59 +0100;78;regular;""
Planken (Mitte), Mannheim;2020-03-13 11:09:34 +0100;39;regular;""
Planken (Mitte), Mannheim;2020-03-13 11:09:54 +0100;70;regular;""
Planken (Mitte), Mannheim;2020-03-13 11:10:33 +0100;2;regular;""
Planken (Mitte), Mannheim;2020-03-13 11:11:03 +0100;1;regular;""
Planken (Mitte), Mannheim;2020-03-13 11:14:52 +0100;69;regular;""
Planken (Mitte), Mannheim;2020-03-13 11:14:56 +0100;54;regular;""
Planken (Mitte), Mannheim;2020-03-13 11:17:50 +0100;1;regular;""
Planken (Mitte), Mannheim;2020-03-13 11:19:56 +0100;49;regular;""
Planken (Mitte), Mannheim;2020-03-13 11:19:58 +0100;83;regular;""
Planken (Mitte), Mannheim;2020-03-13 11:22:07 +0100;2;regular;""
Planken (Mitte), Mannheim;2020-03-13 11:24:55 +0100;38;regular;""
Planken (Mitte), Mannheim;2020-03-13 11:24:58 +0100;85;regular;""
Planken (Mitte), Mannheim;2020-03-13 11:29:55 +0100;87;regular;""
Planken (Mitte), Mannheim;2020-03-13 11:29:58 +0100;63;regular;""
Planken (Mitte), Mannheim;2020-03-13 11:33:22 +0100;1;regular;""
Planken (Mitte), Mannheim;2020-03-13 11:34:40 +0100;67;regular;""
Planken (Mitte), Mannheim;2020-03-13 11:34:59 +0100;114;regular;""
Planken (Mitte), Mannheim;2020-03-13 11:38:59 +0100;2;regular;""
Planken (Mitte), Mannheim;2020-03-13 11:39:56 +0100;150;regular;""
Planken (Mitte), Mannheim;2020-03-13 11:44:51 +0100;71;regular;""
Planken (Mitte), Mannheim;2020-03-13 11:44:59 +0100;81;regular;""
Planken (Mitte), Mannheim;2020-03-13 11:46:53 +0100;2;regular;""
Planken (Mitte), Mannheim;2020-03-13 11:49:48 +0100;62;regular;""
Planken (Mitte), Mannheim;2020-03-13 11:49:53 +0100;2;regular;""
Planken (Mitte), Mannheim;2020-03-13 11:49:56 +0100;115;regular;""
Planken (Mitte), Mannheim;2020-03-13 11:53:15 +0100;2;regular;""
Planken (Mitte), Mannheim;2020-03-13 11:54:07 +0100;1;regular;""
Planken (Mitte), Mannheim;2020-03-13 11:54:58 +0100;65;regular;""
Planken (Mitte), Mannheim;2020-03-13 11:54:59 +0100;118;regular;""
Planken (Mitte), Mannheim;2020-03-13 11:57:35 +0100;1;regular;""
Planken (Mitte), Mannheim;2020-03-13 11:59:56 +0100;50;regular;""
Planken (Mitte), Mannheim;2020-03-13 11:59:59 +0100;78;regular;""
Planken (Mitte), Mannheim;2020-03-13 12:04:23 +0100;1;regular;""
Planken (Mitte), Mannheim;2020-03-13 12:04:48 +0100;59;regular;""
Planken (Mitte), Mannheim;2020-03-13 12:04:56 +0100;87;regular;""
Planken (Mitte), Mannheim;2020-03-13 12:09:52 +0100;47;regular;""
Planken (Mitte), Mannheim;2020-03-13 12:09:58 +0100;102;regular;""
Planken (Mitte), Mannheim;2020-03-13 12:09:58 +0100;3;regular;""
Planken (Mitte), Mannheim;2020-03-13 12:10:53 +0100;1;regular;""
Planken (Mitte), Mannheim;2020-03-13 12:14:53 +0100;64;regular;""
Planken (Mitte), Mannheim;2020-03-13 12:14:56 +0100;100;regular;""
Planken (Mitte), Mannheim;2020-03-13 12:16:13 +0100;1;regular;""
Planken (Mitte), Mannheim;2020-03-13 12:19:41 +0100;66;regular;""
Planken (Mitte), Mannheim;2020-03-13 12:19:59 +0100;107;regular;""
Planken (Mitte), Mannheim;2020-03-13 12:24:32 +0100;2;regular;""
Planken (Mitte), Mannheim;2020-03-13 12:24:42 +0100;65;regular;""
Planken (Mitte), Mannheim;2020-03-13 12:24:59 +0100;141;regular;""
Planken (Mitte), Mannheim;2020-03-13 12:29:46 +0100;2;regular;""
Planken (Mitte), Mannheim;2020-03-13 12:29:56 +0100;120;regular;""
Planken (Mitte), Mannheim;2020-03-13 12:29:59 +0100;65;regular;""
Planken (Mitte), Mannheim;2020-03-13 12:31:08 +0100;1;regular;""
Planken (Mitte), Mannheim;2020-03-13 12:34:11 +0100;3;regular;""
Planken (Mitte), Mannheim;2020-03-13 12:34:48 +0100;55;regular;""
Planken (Mitte), Mannheim;2020-03-13 12:34:55 +0100;103;regular;""
Planken (Mitte), Mannheim;2020-03-13 12:39:16 +0100;3;regular;""
Planken (Mitte), Mannheim;2020-03-13 12:39:58 +0100;169;regular;""
Planken (Mitte), Mannheim;2020-03-13 12:44:33 +0100;2;regular;""
Planken (Mitte), Mannheim;2020-03-13 12:44:50 +0100;65;regular;""
Planken (Mitte), Mannheim;2020-03-13 12:44:54 +0100;111;regular;""
Planken (Mitte), Mannheim;2020-03-13 12:49:45 +0100;4;regular;""
Planken (Mitte), Mannheim;2020-03-13 12:49:47 +0100;134;regular;""
Planken (Mitte), Mannheim;2020-03-13 12:49:48 +0100;78;regular;""
Planken (Mitte), Mannheim;2020-03-13 12:52:53 +0100;1;regular;""
Planken (Mitte), Mannheim;2020-03-13 12:54:54 +0100;44;regular;""
Planken (Mitte), Mannheim;2020-03-13 12:54:58 +0100;124;regular;""
Planken (Mitte), Mannheim;2020-03-13 12:57:24 +0100;2;regular;""
Planken (Mitte), Mannheim;2020-03-13 12:58:02 +0100;1;regular;""
Planken (Mitte), Mannheim;2020-03-13 12:59:58 +0100;178;regular;""
Planken (Mitte), Mannheim;2020-03-13 13:04:25 +0100;1;regular;""
Planken (Mitte), Mannheim;2020-03-13 13:04:59 +0100;184;regular;""
Planken (Mitte), Mannheim;2020-03-13 13:09:54 +0100;61;regular;""
Planken (Mitte), Mannheim;2020-03-13 13:09:59 +0100;126;regular;""
Planken (Mitte), Mannheim;2020-03-13 13:11:18 +0100;2;regular;""
Planken (Mitte), Mannheim;2020-03-13 13:14:58 +0100;94;regular;""
Planken (Mitte), Mannheim;2020-03-13 13:14:59 +0100;58;regular;""
Planken (Mitte), Mannheim;2020-03-13 13:16:05 +0100;2;regular;""
Planken (Mitte), Mannheim;2020-03-13 13:19:53 +0100;110;regular;""
Planken (Mitte), Mannheim;2020-03-13 13:19:59 +0100;65;regular;""
Planken (Mitte), Mannheim;2020-03-13 13:22:48 +0100;2;regular;""
Planken (Mitte), Mannheim;2020-03-13 13:24:57 +0100;120;regular;""
Planken (Mitte), Mannheim;2020-03-13 13:24:59 +0100;75;regular;""
Planken (Mitte), Mannheim;2020-03-13 13:28:45 +0100;1;regular;""
Planken (Mitte), Mannheim;2020-03-13 13:29:56 +0100;122;regular;""
Planken (Mitte), Mannheim;2020-03-13 13:29:58 +0100;55;regular;""
Planken (Mitte), Mannheim;2020-03-13 13:33:25 +0100;1;regular;""
Planken (Mitte), Mannheim;2020-03-13 13:34:53 +0100;109;regular;""
Planken (Mitte), Mannheim;2020-03-13 13:34:58 +0100;53;regular;""
Planken (Mitte), Mannheim;2020-03-13 13:39:37 +0100;1;regular;""
Planken (Mitte), Mannheim;2020-03-13 13:39:59 +0100;174;regular;""
Planken (Mitte), Mannheim;2020-03-13 13:42:46 +0100;2;regular;""
Planken (Mitte), Mannheim;2020-03-13 13:44:51 +0100;119;regular;""
Planken (Mitte), Mannheim;2020-03-13 13:44:59 +0100;51;regular;""
Planken (Mitte), Mannheim;2020-03-13 13:45:09 +0100;1;regular;""
Planken (Mitte), Mannheim;2020-03-13 13:49:58 +0100;191;regular;""
Planken (Mitte), Mannheim;2020-03-13 13:54:54 +0100;58;regular;""
Planken (Mitte), Mannheim;2020-03-13 13:54:56 +0100;109;regular;""
Planken (Mitte), Mannheim;2020-03-13 13:59:52 +0100;69;regular;""
Planken (Mitte), Mannheim;2020-03-13 13:59:54 +0100;118;regular;""
Planken (Mitte), Mannheim;2020-03-13 14:03:37 +0100;2;regular;""
Planken (Mitte), Mannheim;2020-03-13 14:04:46 +0100;1;regular;""
Planken (Mitte), Mannheim;2020-03-13 14:04:59 +0100;204;regular;""
Planken (Mitte), Mannheim;2020-03-13 14:09:55 +0100;118;regular;""
Planken (Mitte), Mannheim;2020-03-13 14:09:56 +0100;1;regular;""
Planken (Mitte), Mannheim;2020-03-13 14:09:57 +0100;64;regular;""
Planken (Mitte), Mannheim;2020-03-13 14:14:29 +0100;2;regular;""
Planken (Mitte), Mannheim;2020-03-13 14:14:55 +0100;122;regular;""
Planken (Mitte), Mannheim;2020-03-13 14:14:56 +0100;75;regular;""
Planken (Mitte), Mannheim;2020-03-13 14:19:56 +0100;65;regular;""
Planken (Mitte), Mannheim;2020-03-13 14:19:59 +0100;113;regular;""
Planken (Mitte), Mannheim;2020-03-13 14:23:11 +0100;3;regular;""
Planken (Mitte), Mannheim;2020-03-13 14:24:51 +0100;100;regular;""
Planken (Mitte), Mannheim;2020-03-13 14:24:56 +0100;75;regular;""
Planken (Mitte), Mannheim;2020-03-13 14:29:39 +0100;1;regular;""
Planken (Mitte), Mannheim;2020-03-13 14:29:53 +0100;65;regular;""
Planken (Mitte), Mannheim;2020-03-13 14:29:59 +0100;120;regular;""
Planken (Mitte), Mannheim;2020-03-13 14:33:25 +0100;1;regular;""
Planken (Mitte), Mannheim;2020-03-13 14:34:52 +0100;65;regular;""
Planken (Mitte), Mannheim;2020-03-13 14:34:57 +0100;147;regular;""
Planken (Mitte), Mannheim;2020-03-13 14:36:49 +0100;1;regular;""
Planken (Mitte), Mannheim;2020-03-13 14:39:49 +0100;113;regular;""
Planken (Mitte), Mannheim;2020-03-13 14:39:59 +0100;87;regular;""
Planken (Mitte), Mannheim;2020-03-13 14:44:45 +0100;131;regular;""
Planken (Mitte), Mannheim;2020-03-13 14:44:54 +0100;70;regular;""
Planken (Mitte), Mannheim;2020-03-13 14:49:38 +0100;4;regular;""
Planken (Mitte), Mannheim;2020-03-13 14:49:54 +0100;160;regular;""
Planken (Mitte), Mannheim;2020-03-13 14:49:56 +0100;48;regular;""
